FC_ID,ID,Target_Month,Create_Month,Model,StatFC,Actual,JudgmFC,Stat_IND,Man_IND,StatMan_IND,Product_Group,Price_Index,Launch_Date,Launch_Month,Launch_Year,Create_CalMonth,Create_Year,Target_CalMonth,Target_Year,Lead_Time,Product_Age,APE_Stat,APE_Judgm,APE_Stat_Shift,APE_Judgm_shift,APE_STAT_LOG,APE_Judgm_LOG,target_year_shift
76208,14377,201511,201508,LONG XT,23268,10609,23218,1,1,11,,,,,,8,2015,11,2015,3,,119.3,118.9,119.3,118.9,4.7818359132,4.7778783332,6
76213,14377,201512,201509,LONG XT,33105,9314,23750,1,1,11,,,,,,9,2015,12,2015,3,,255.4,155.0,255.4,155.0,5.5429588993,5.0433766282,6
76215,14377,201512,201511,LONG XT,33378,9314,18643,1,1,11,,,,,,11,2015,12,2015,1,,258.4,100.2,258.4,100.2,5.5543684892,4.6067793694,6
76218,14377,201601,201509,LONG XT,33324,12449,24952,1,1,11,,,,,,9,2015,1,2016,4,,167.7,100.4,167.7,100.4,5.1220821583,4.6094985031,7
76224,14377,201602,201509,LONG XT,29389,15363,21797,1,1,11,,,,,,9,2015,2,2016,5,,91.3,41.9,91.3,41.9,4.514120915,3.7348045937,7
76255,14377,201605,201604,LONG XT,35972,13280,16251,1,1,11,,,,,,4,2016,5,2016,1,,170.9,22.4,170.9,22.4,5.1409234814,3.1078096384,7
76343,14393,201306,201303,SHORT ShiftLevel,571,1005,415,1,1,11,3,208,201206,6,2012,3,2013,6,2013,3,12,43.2,58.7,43.2,58.7,3.7654718996,4.0725499024,4
76365,14401,201602,201601,SHORT ShiftLevel,108,100,79,1,1,11,3,171,201506,6,2015,1,2016,2,2016,1,8,8.0,21.0,8.0,21.0,2.0794415417,3.0445224377,7
76373,14401,201604,201510,SHORT ShiftLevel,284,95,91,1,1,11,3,171,201506,6,2015,10,2015,4,2016,6,10,198.9,4.2,198.9,4.2,5.2930403094,1.4375876555,7
76379,14401,201605,201509,SHORT ShiftLevel,236,85,122,1,1,11,3,171,201506,6,2015,9,2015,5,2016,8,11,177.6,43.5,177.6,43.5,5.1797987663,3.7734368421,7
76471,14401,201704,201702,LONG Pure,40,132,67,1,1,11,3,171,201506,6,2015,2,2017,4,2017,2,22,69.7,49.2,69.7,49.2,4.2441568405,3.8967555333,8
76475,14401,201705,201610,SHORT ShiftLevel,203,77,113,1,1,11,3,171,201506,6,2015,10,2016,5,2017,7,23,163.6,46.8,163.6,46.8,5.0976466711,3.8448837026,8
76489,14408,201407,201403,SHORT XT,1564,452,1083,1,1,11,3,80,201406,6,2014,3,2014,7,2014,4,1,246.0,139.6,246.0,139.6,5.505403481,4.9387938687,5
76511,14409,201108,201105,LONG DownTrend,1062,1642,1429,1,1,11,6,36,200709,9,2007,5,2011,8,2011,3,47,35.3,13.0,35.3,13.0,3.5645279995,2.5627920617,2
76537,14409,201201,201110,LONG DownTrend,1686,1547,1273,1,1,11,6,36,200709,9,2007,10,2011,1,2012,3,52,9.0,17.7,9.0,17.7,2.1955712685,2.8742254418,3
76538,14409,201201,201111,LONG DownTrend,1411,1547,1321,1,1,11,6,36,200709,9,2007,11,2011,1,2012,2,52,8.8,14.6,8.8,14.6,2.1737522212,2.6816323347,3
76656,14424,201503,201412,SHORT XT,8757,2785,2135,1,1,11,3,105,201502,2,2015,12,2014,3,2015,3,1,214.4,23.3,214.4,23.3,5.3680041923,3.1501393965,6
76669,14431,201501,201410,SHORT XT,1981,2647,2582,1,1,11,3,91,201412,12,2014,10,2014,1,2015,3,1,25.2,2.5,25.2,2.5,3.2252776543,0.8983752537,6
76676,14431,201505,201503,SHORT ShiftLevel,544,330,241,1,1,11,3,91,201412,12,2014,3,2015,5,2015,2,5,64.8,27.0,64.8,27.0,4.1720535465,3.2947139013,6
76680,14431,201506,201505,SHORT ShiftLevel,379,144,412,1,1,11,3,91,201412,12,2014,5,2015,6,2015,1,6,163.2,186.1,163.2,186.1,5.0949424006,5.2263438669,6
76691,14431,201509,201505,SHORT ShiftLevel,479,124,561,1,1,11,3,91,201412,12,2014,5,2015,9,2015,4,9,286.3,352.4,286.3,300.0,5.6570064099,5.8648218155,6
76692,14431,201509,201506,SHORT ShiftLevel,447,124,486,1,1,11,3,91,201412,12,2014,6,2015,9,2015,3,9,260.5,291.9,260.5,291.9,5.5625409436,5.6765328322,6
76711,14435,201202,201201,SHORT ShiftLevel,131,298,1273,1,1,11,3,115,201112,12,2011,1,2012,2,2012,1,2,56.0,327.2,56.0,300.0,4.0260705119,5.7905141705,3
76715,14435,201204,201202,SHORT ShiftLevel,994,1135,838,1,1,11,3,115,201112,12,2011,2,2012,4,2012,2,4,12.4,26.2,12.4,26.2,2.5195421465,3.2645143949,3
76716,14435,201204,201203,SHORT ShiftLevel,182,1135,890,1,1,11,3,115,201112,12,2011,3,2012,4,2012,1,4,84.0,21.6,84.0,21.6,4.4303971597,3.0720404666,3
76745,14441,201110,201108,LONG Pure,2404,1598,2599,1,1,11,3,107,200901,1,2009,8,2011,10,2011,2,33,50.4,62.6,50.4,62.6,3.9207458022,4.137416839,2
76763,14441,201201,201110,LONG Pure,2844,2711,2872,1,1,11,3,107,200901,1,2009,10,2011,1,2012,3,36,4.9,5.9,4.9,5.9,1.5904464647,1.7815017015,3
76821,14441,201208,201207,LONG Pure,3162,2634,2724,1,1,11,3,107,200901,1,2009,7,2012,8,2012,1,43,20.0,3.4,20.0,3.4,2.9980075874,1.228720974,3
76844,14441,201211,201209,LONG Pure,3001,2364,2391,1,1,11,3,107,200901,1,2009,9,2012,11,2012,2,46,26.9,1.1,26.9,1.1,3.293829463,0.1328966735,3
76845,14441,201211,201210,LONG Pure,2696,2364,2588,1,1,11,3,107,200901,1,2009,10,2012,11,2012,1,46,14.0,9.5,14.0,9.5,2.6421947764,2.2487058593,3
76859,14441,201301,201209,LONG Pure,3088,2189,3080,1,1,11,3,107,200901,1,2009,9,2012,1,2013,4,48,41.1,40.7,41.1,40.7,3.7152531229,3.7063145159,4
76861,14441,201301,201211,LONG Pure,3470,2189,3077,1,1,11,3,107,200901,1,2009,11,2012,1,2013,2,48,58.5,40.6,58.5,40.6,4.0693663904,3.7029418315,4
76875,14441,201303,201210,LONG Pure,4145,3009,4314,1,1,11,3,107,200901,1,2009,10,2012,3,2013,5,50,37.8,43.4,37.8,43.4,3.6310757086,3.7697654291,4
76891,14441,201305,201207,LONG Pure,4449,2780,4287,1,1,11,3,107,200901,1,2009,7,2012,5,2013,10,52,60.0,54.2,60.0,54.2,4.094943903,3.9928401779,4
76911,14441,201306,201304,LONG Pure,2221,1619,3072,1,1,11,3,107,200901,1,2009,4,2013,6,2013,2,53,37.2,89.7,37.2,89.7,3.6158636776,4.4969918959,4
76913,14441,201307,201302,LONG Pure,3769,2122,3563,1,1,11,3,107,200901,1,2009,2,2013,7,2013,5,54,77.6,67.9,77.6,67.9,4.351766597,4.2181484628,4
76917,14441,201307,201306,LONG Pure,3022,2122,3104,1,1,11,3,107,200901,1,2009,6,2013,7,2013,1,54,42.4,46.3,42.4,46.3,3.7474506301,3.8346471752,4
76920,14441,201308,201304,LONG Pure,2240,1698,2741,1,1,11,3,107,200901,1,2009,4,2013,8,2013,4,55,31.9,61.4,31.9,61.4,3.4632298206,4.1178202741,4
76922,14441,201308,201306,LONG Pure,2294,1698,2578,1,1,11,3,107,200901,1,2009,6,2013,8,2013,2,55,35.1,51.8,35.1,51.8,3.5582044862,3.9478857266,4
76929,14441,201309,201307,LONG Pure,2296,1573,2296,1,1,11,3,107,200901,1,2009,7,2013,9,2013,2,56,46.0,46.0,46.0,46.0,3.8278395051,3.8278395051,4
76935,14441,201310,201306,LONG Pure,1898,1658,2424,1,1,11,3,107,200901,1,2009,6,2013,10,2013,4,57,14.5,46.2,14.5,46.2,2.6724417736,3.83298502,4
76945,14441,201311,201308,LONG Pure,1864,5888,2206,1,1,11,3,107,200901,1,2009,8,2013,11,2013,3,58,68.3,62.5,68.3,62.5,4.2245302374,4.1357098874,4
76955,14441,201312,201309,LONG Pure,1612,1020,2062,1,1,11,3,107,200901,1,2009,9,2013,12,2013,3,59,58.0,102.2,58.0,102.2,4.0611189146,4.626509502,4
77008,14442,201402,201311,SHORT ShiftLevel,17,98,38,1,1,11,8,40,201302,2,2013,11,2013,2,2014,3,12,82.7,61.2,82.7,61.2,4.414651862,4.1145472695,5
77027,14442,201410,201408,LONG XT,42,69,101,1,1,11,8,40,201302,2,2013,8,2014,10,2014,2,20,39.1,46.4,39.1,46.4,3.6669005474,3.8367995842,5
77074,14444,201512,201508,LONG XT,25,71,59,1,1,11,6,205,201312,12,2013,8,2015,12,2015,4,24,64.8,16.9,64.8,16.9,4.1711317054,2.8273969587,6
77086,14444,201602,201505,LONG XT,114,56,189,1,1,11,6,205,201312,12,2013,5,2015,2,2016,9,26,103.6,237.5,103.6,237.5,4.6402615058,5.4701676235,7
77090,14444,201602,201509,LONG XT,183,56,101,1,1,11,6,205,201312,12,2013,9,2015,2,2016,5,26,226.8,80.4,226.8,80.4,5.4240055817,4.386480985,7
77113,14444,201604,201601,LONG XT,408,246,417,1,1,11,6,205,201312,12,2013,1,2016,4,2016,3,28,65.9,69.5,65.9,69.5,4.1874349853,4.2415022066,7
77123,14444,201605,201512,LONG XT,321,171,499,1,1,11,6,205,201312,12,2013,12,2015,5,2016,5,29,87.7,191.8,87.7,191.8,4.4741419236,5.2565202379,7
77130,14444,201606,201507,LONG XT,114,53,50,1,1,11,6,205,201312,12,2013,7,2015,6,2016,11,30,115.1,5.7,115.1,5.7,4.7457521366,1.7334905611,7
77142,14447,201509,201505,SHORT XT,922,351,490,1,1,11,3,66,201508,8,2015,5,2015,9,2015,4,1,162.7,39.6,162.7,39.6,5.0917731722,3.6788578957,6
77150,14452,201701,201612,SHORT XT,1931,2107,2268,1,1,11,13,38,201612,12,2016,12,2016,1,2017,1,1,8.4,7.6,8.4,7.6,2.1226337672,2.0335541372,8
77160,14470,201106,201105,SHORT ShiftLevel,1499,1067,1757,1,1,11,3,65,201101,1,2011,5,2011,6,2011,1,5,40.5,64.7,40.5,64.7,3.7009895229,4.1692555323,2
77170,14470,201109,201107,SHORT ShiftLevel,1536,1158,1694,1,1,11,3,65,201101,1,2011,7,2011,9,2011,2,8,32.6,46.3,32.6,46.3,3.4856147235,3.8348546889,2
77173,14470,201110,201106,SHORT ShiftLevel,1319,1275,1931,1,1,11,3,65,201101,1,2011,6,2011,10,2011,4,9,3.5,51.5,3.5,51.5,1.2386583623,3.9406295173,2
77180,14470,201111,201108,SHORT ShiftLevel,999,1165,1711,1,1,11,3,65,201101,1,2011,8,2011,11,2011,3,10,14.2,46.9,14.2,46.9,2.6566816083,3.8473127957,2
77189,14470,201112,201111,SHORT ShiftLevel,1023,967,1370,1,1,11,3,65,201101,1,2011,11,2011,12,2011,1,11,5.8,41.7,5.8,41.7,1.7563233813,3.7299082525,2
77200,14470,201202,201111,SHORT ShiftLevel,1319,1553,1773,1,1,11,3,65,201101,1,2011,11,2011,2,2012,3,13,15.1,14.2,15.1,14.2,2.7125474782,2.6508539092,3
77235,14470,201206,201112,SHORT ShiftLevel,1358,1227,1740,1,1,11,3,65,201101,1,2011,12,2011,6,2012,6,17,10.7,41.8,10.7,41.8,2.3680400645,3.7331185864,3
77266,14470,201211,201206,LONG Pure,1770,1186,1762,1,1,11,3,65,201101,1,2011,6,2012,11,2012,5,22,49.2,48.6,49.2,48.6,3.8967295893,3.8829362671,3
77288,14470,201302,201211,LONG Pure,1103,1590,1562,1,1,11,3,65,201101,1,2011,11,2012,2,2013,3,25,30.6,1.8,30.6,1.8,3.4219450139,0.5658854009,4
77290,14470,201302,201301,LONG Pure,1601,1590,1286,1,1,11,3,65,201101,1,2011,1,2013,2,2013,1,25,0.7,19.1,0.7,19.1,-0.368423836,2.9507085922,4
77293,14470,201303,201210,LONG Pure,1460,2916,1669,1,1,11,3,65,201101,1,2011,10,2012,3,2013,5,26,49.9,42.8,49.9,42.8,3.9106503216,3.7556980385,4
77294,14470,201303,201211,LONG Pure,1140,2916,1583,1,1,11,3,65,201101,1,2011,11,2012,3,2013,4,26,60.9,45.7,60.9,45.7,4.1093210164,3.822389413,4
77300,14470,201304,201210,LONG Pure,1800,2294,1862,1,1,11,3,65,201101,1,2011,10,2012,4,2013,6,27,21.5,18.8,21.5,18.8,3.0696534055,2.9355434765,4
77309,14470,201305,201211,LONG Pure,1054,1666,1393,1,1,11,3,65,201101,1,2011,11,2012,5,2013,6,28,36.7,16.4,36.7,16.4,3.6037216458,2.7964611584,4
77332,14470,201308,201304,LONG Pure,1826,936,1239,1,1,11,3,65,201101,1,2011,4,2013,8,2013,4,31,95.1,32.4,95.1,32.4,4.5547761722,3.477287515,4
77336,14470,201309,201302,LONG Pure,1425,1443,1022,1,1,11,3,65,201101,1,2011,2,2013,9,2013,7,32,1.2,29.2,1.2,29.2,0.2210623851,3.3733234609,4
77346,14470,201310,201305,LONG Pure,1427,1202,1039,1,1,11,3,65,201101,1,2011,5,2013,10,2013,5,33,18.7,13.6,18.7,13.6,2.9295284731,2.6071782717,4
77361,14470,201312,201303,LONG Pure,1296,103,1044,1,1,11,3,65,201101,1,2011,3,2013,12,2013,9,35,1158.3,913.6,300.0,300.0,7.0546676199,6.8173843373,4
77363,14470,201312,201305,LONG Pure,1319,103,984,1,1,11,3,65,201101,1,2011,5,2013,12,2013,7,35,1180.6,855.3,300.0,300.0,7.0737632603,6.7514988237,4
77364,14470,201312,201306,LONG Pure,1506,103,1026,1,1,11,3,65,201101,1,2011,6,2013,12,2013,6,35,1362.1,896.1,300.0,300.0,7.2168092779,6.7980704323,4
77365,14470,201312,201307,LONG Pure,1088,103,1048,1,1,11,3,65,201101,1,2011,7,2013,12,2013,5,35,956.3,917.5,300.0,300.0,6.8630828389,6.8216261253,4
77375,14473,201408,201403,SHORT XT,711,199,234,1,1,11,3,146,201407,7,2014,3,2014,8,2014,5,1,257.3,17.6,257.3,17.6,5.5501899863,2.8672134228,5
77376,14473,201408,201404,SHORT XT,704,199,224,1,1,11,3,146,201407,7,2014,4,2014,8,2014,4,1,253.8,12.6,253.8,12.6,5.5364237905,2.5307411861,5
77387,14473,201510,201501,SHORT ShiftLevel,95,56,106,1,1,11,3,146,201407,7,2014,1,2015,10,2015,9,15,69.6,89.3,69.6,89.3,4.2433801414,4.4918415007,6
77390,14483,201302,201301,SHORT ShiftLevel,144,1228,1231,1,1,11,3,79,201212,12,2012,1,2013,2,2013,1,2,88.3,0.2,88.3,0.2,4.4804412593,-1.409359634,4
77403,14483,201306,201304,SHORT ShiftLevel,807,689,801,1,1,11,3,79,201212,12,2012,4,2013,6,2013,2,6,17.1,16.3,17.1,16.3,2.8406135394,2.7884277863,4
77404,14483,201306,201305,SHORT ShiftLevel,888,689,859,1,1,11,3,79,201212,12,2012,5,2013,6,2013,1,6,28.9,24.7,28.9,24.7,3.3632337397,3.205727352,4
77413,14483,201308,201305,SHORT ShiftLevel,913,460,862,1,1,11,3,79,201212,12,2012,5,2013,8,2013,3,8,98.5,87.4,98.5,87.4,4.589835822,4.4703957851,4
77419,14483,201309,201305,SHORT ShiftLevel,1009,447,928,1,1,11,3,79,201212,12,2012,5,2013,9,2013,4,9,125.7,107.6,125.7,107.6,4.8341134413,4.6784788615,4
77444,14483,201312,201306,SHORT ShiftLevel,1320,750,670,1,1,11,3,79,201212,12,2012,6,2013,12,2013,6,12,76.0,10.7,76.0,10.7,4.3307333403,2.3671236141,4
77450,14497,201607,201604,SHORT XT,5748,546,2243,1,1,11,,,,,,4,2016,7,2016,3,,952.7,310.8,300.0,300.0,6.8593496563,5.7391684755,7
77472,14497,201703,201701,SHORT ShiftLevel,67,75,261,1,1,11,,,,,,1,2017,3,2017,2,,10.7,248.0,10.7,248.0,2.3671236141,5.5134287462,8
77506,14498,201712,201711,SHORT ShiftLevel,169,111,111,1,1,11,,,,,,11,2017,12,2017,1,,52.3,0.0,52.3,0.0,3.9560829952,,8
77525,14498,201805,201709,SHORT ShiftLevel,262,239,106,1,1,11,,,,,,9,2017,5,2018,8,,9.6,55.6,9.6,55.6,2.26420085,4.0190557623,9
77528,14498,201805,201801,SHORT ShiftLevel,194,239,105,1,1,11,,,,,,1,2018,5,2018,4,,18.8,56.1,18.8,56.1,2.9353691238,4.026546434,9
77544,14502,201506,201505,SHORT ShiftLevel,2004,892,1826,1,1,11,3,109,201502,2,2015,5,2015,6,2015,1,4,124.7,104.7,124.7,104.7,4.8256195282,4.6511804916,6
77563,14502,201511,201504,SHORT ShiftLevel,4467,2118,1661,1,1,11,3,109,201502,2,2015,4,2015,11,2015,7,9,110.9,21.6,110.9,21.6,4.7086876445,3.0716260507,6
77581,14502,201601,201510,SHORT ShiftLevel,980,1263,1725,1,1,11,3,109,201502,2,2015,10,2015,1,2016,3,11,22.4,36.6,22.4,36.6,3.1093719613,3.5994899547,7
77594,14502,201603,201510,SHORT ShiftLevel,1404,2396,2798,1,1,11,3,109,201502,2,2015,10,2015,3,2016,5,13,41.4,16.8,41.4,16.8,3.723337334,2.8200663154,7
77596,14502,201603,201512,SHORT ShiftLevel,1644,2396,3242,1,1,11,3,109,201502,2,2015,12,2015,3,2016,3,13,31.4,35.3,31.4,35.3,3.4463505507,3.5641335864,7
77618,14502,201606,201507,SHORT ShiftLevel,1141,1463,1087,1,1,11,3,109,201502,2,2015,7,2015,6,2016,11,16,22.0,25.7,22.0,25.7,3.0914773305,3.2465149284,7
77629,14502,201607,201601,SHORT ShiftLevel,1236,1541,1739,1,1,11,3,109,201502,2,2015,1,2016,7,2016,6,17,19.8,12.8,19.8,12.8,2.9852951273,2.5532503814,7
