Year,Population,Metro Area
1986-12-31 00:00:00,335169,"Lexington-Fayette, KY"
1999-12-31 00:00:00,335156,"Salem, OR"
2013-12-31 00:00:00,335117,"Ocala, FL"
1989-12-31 00:00:00,335057,"Manchester-Nashua, NH"
1980-12-31 00:00:00,334982,"Charleston, WV"
1979-12-31 00:00:00,334900,"Spokane, WA"
1987-12-31 00:00:00,334873,"Pensacola-Ferry Pass-Brent, FL"
1974-12-31 00:00:00,334800,"Utica-Rome, NY"
1979-12-31 00:00:00,334800,"Corpus Christi, TX"
2015-12-31 00:00:00,334780,"Kalamazoo-Portage, MI"
2004-12-31 00:00:00,334622,"Rockford, IL"
2018-12-31 00:00:00,334590,"Lincoln, NE"
1984-12-31 00:00:00,334571,"McAllen-Edinburg-Pharr, TX"
2008-12-31 00:00:00,334562,"Savannah, GA"
1998-12-31 00:00:00,334554,"Montgomery, AL"
1982-12-31 00:00:00,334544,"Charleston, WV"
1981-12-31 00:00:00,334487,"Winston-Salem, NC"
2001-12-31 00:00:00,334474,"Killeen-Temple-Fort Hood, TX"
1996-12-31 00:00:00,334447,"Evansville, IN-KY"
1974-12-31 00:00:00,334400,"Augusta-Richmond County, GA-SC"
2014-12-31 00:00:00,334198,"Kalamazoo-Portage, MI"
1987-12-31 00:00:00,334145,"Deltona-Daytona Beach-Ormond Beach, FL"
1991-12-31 00:00:00,334042,"Boise City-Nampa, ID"
1989-12-31 00:00:00,333938,"Reading, PA"
1988-12-31 00:00:00,333905,"Pensacola-Ferry Pass-Brent, FL"
2012-12-31 00:00:00,333900,"Ocala, FL"
1999-12-31 00:00:00,333861,"Trenton-Ewing, NJ"
2002-12-31 00:00:00,333619,"Ann Arbor, MI"
1997-12-31 00:00:00,333517,"Huntsville, AL"
1970-12-31 00:00:00,333354,"Jackson, MS"
2015-12-31 00:00:00,333309,"Fort Collins-Loveland, CO"
1988-12-31 00:00:00,333279,"Durham, NC"
1995-12-31 00:00:00,333216,"Asheville, NC"
1975-12-31 00:00:00,333200,"Utica-Rome, NY"
1971-12-31 00:00:00,333100,"Fort Wayne, IN"
1995-12-31 00:00:00,333003,"Springfield, MO"
1981-12-31 00:00:00,332973,"Lakeland, FL"
1983-12-31 00:00:00,332767,"Charleston, WV"
1995-12-31 00:00:00,332740,"Evansville, IN-KY"
2002-12-31 00:00:00,332703,"Anchorage, AK"
1978-12-31 00:00:00,332700,"Stockton, CA"
2017-12-31 00:00:00,332651,"Myrtle Beach-Conway-North Myrtle Beach, SC"
2013-12-31 00:00:00,332636,"Kalamazoo-Portage, MI"
1979-12-31 00:00:00,332500,"Charleston, WV"
2003-12-31 00:00:00,332429,"Tallahassee, FL"
1974-12-31 00:00:00,332300,"Shreveport-Bossier City, LA"
2012-12-31 00:00:00,332277,"Naples-Marco Island, FL"
2011-12-31 00:00:00,332275,"Ocala, FL"
1997-12-31 00:00:00,332224,"Montgomery, AL"
1972-12-31 00:00:00,332200,"Lancaster, PA"
1994-12-31 00:00:00,332088,"Evansville, IN-KY"
2000-12-31 00:00:00,332022,"Killeen-Temple-Fort Hood, TX"
2004-12-31 00:00:00,331876,"Eugene-Springfield, OR"
1998-12-31 00:00:00,331474,"Trenton-Ewing, NJ"
2010-12-31 00:00:00,331298,"Ocala, FL"
2003-12-31 00:00:00,331209,"Rockford, IL"
2017-12-31 00:00:00,331179,"Lincoln, NE"
1985-12-31 00:00:00,331155,"Ogden-Clearfield, UT"
1988-12-31 00:00:00,330944,"York-Hanover, PA"
1993-12-31 00:00:00,330683,"Evansville, IN-KY"
2012-12-31 00:00:00,330642,"Kalamazoo-Portage, MI"
1985-12-31 00:00:00,330485,"Lexington-Fayette, KY"
1992-12-31 00:00:00,330451,"Visalia-Porterville, CA"
2003-12-31 00:00:00,330447,"Eugene-Springfield, OR"
1984-12-31 00:00:00,330364,"Charleston, WV"
1996-12-31 00:00:00,330329,"Huntsville, AL"
1998-12-31 00:00:00,330313,"Salem, OR"
1981-12-31 00:00:00,330278,"Colorado Springs, CO"
1970-12-31 00:00:00,330234,"Bakersfield, CA"
1976-12-31 00:00:00,329900,"Utica-Rome, NY"
1978-12-31 00:00:00,329900,"Charleston, WV"
1997-12-31 00:00:00,329852,"Trenton-Ewing, NJ"
1980-12-31 00:00:00,329828,"Winston-Salem, NC"
1996-12-31 00:00:00,329764,"Trenton-Ewing, NJ"
1995-12-31 00:00:00,329618,"Trenton-Ewing, NJ"
2007-12-31 00:00:00,329518,"Savannah, GA"
1974-12-31 00:00:00,329400,"Mobile, AL"
2006-12-31 00:00:00,329375,"Wilmington, NC"
1988-12-31 00:00:00,329319,"Manchester-Nashua, NH"
1996-12-31 00:00:00,329267,"Montgomery, AL"
2001-12-31 00:00:00,329234,"Ann Arbor, MI"
1973-12-31 00:00:00,329200,"Shreveport-Bossier City, LA"
1978-12-31 00:00:00,329200,"Spokane, WA"
1984-12-31 00:00:00,329133,"Santa Barbara-Santa Maria-Goleta, CA"
1999-12-31 00:00:00,329131,"Brownsville-Harlingen, TX"
1994-12-31 00:00:00,328837,"Trenton-Ewing, NJ"
1987-12-31 00:00:00,328729,"Rockingham County-Strafford County, NH"
1971-12-31 00:00:00,328700,"Raleigh-Cary, NC"
2009-12-31 00:00:00,328547,"Ocala, FL"
2011-12-31 00:00:00,328503,"Kalamazoo-Portage, MI"
1992-12-31 00:00:00,328473,"Evansville, IN-KY"
1993-12-31 00:00:00,328368,"Trenton-Ewing, NJ"
1996-12-31 00:00:00,328215,"Provo-Orem, UT"
1985-12-31 00:00:00,328102,"Salinas, CA"
1994-12-31 00:00:00,328090,"Asheville, NC"
1988-12-31 00:00:00,327977,"Reading, PA"
1985-12-31 00:00:00,327924,"Evansville, IN-KY"
1995-12-31 00:00:00,327906,"Huntsville, AL"
1984-12-31 00:00:00,327828,"Evansville, IN-KY"
1970-12-31 00:00:00,327671,"Fort Wayne, IN"
2011-12-31 00:00:00,327632,"Naples-Marco Island, FL"
1978-12-31 00:00:00,327600,"Corpus Christi, TX"
1970-12-31 00:00:00,327556,"Portland-South Portland-Biddeford, ME"
2016-12-31 00:00:00,327550,"Lincoln, NE"
1986-12-31 00:00:00,327528,"Pensacola-Ferry Pass-Brent, FL"
1994-12-31 00:00:00,327512,"Huntsville, AL"
2002-12-31 00:00:00,327394,"Eugene-Springfield, OR"
1987-12-31 00:00:00,327345,"Durham, NC"
1971-12-31 00:00:00,327200,"Lancaster, PA"
1992-12-31 00:00:00,327174,"Trenton-Ewing, NJ"
2008-12-31 00:00:00,327172,"Ocala, FL"
2002-12-31 00:00:00,327080,"Rockford, IL"
2002-12-31 00:00:00,327044,"Tallahassee, FL"
1986-12-31 00:00:00,327031,"Evansville, IN-KY"
1983-12-31 00:00:00,327022,"Evansville, IN-KY"
1972-12-31 00:00:00,326900,"Shreveport-Bossier City, LA"
1977-12-31 00:00:00,326900,"Utica-Rome, NY"
2001-12-31 00:00:00,326877,"Port St. Lucie-Fort Pierce, FL"
1984-12-31 00:00:00,326863,"Santa Rosa-Petaluma, CA"
1995-12-31 00:00:00,326815,"Montgomery, AL"
1991-12-31 00:00:00,326727,"Trenton-Ewing, NJ"
2009-12-31 00:00:00,326634,"Kalamazoo-Portage, MI"
1979-12-31 00:00:00,326600,"Winston-Salem, NC"
1994-12-31 00:00:00,326599,"Springfield, MO"
2010-12-31 00:00:00,326589,"Kalamazoo-Portage, MI"
1983-12-31 00:00:00,326453,"McAllen-Edinburg-Pharr, TX"
1977-12-31 00:00:00,326400,"Charleston, WV"
1982-12-31 00:00:00,326279,"Evansville, IN-KY"
1989-12-31 00:00:00,326246,"Trenton-Ewing, NJ"
1991-12-31 00:00:00,326235,"Evansville, IN-KY"
1988-12-31 00:00:00,326162,"Trenton-Ewing, NJ"
1973-12-31 00:00:00,326100,"Augusta-Richmond County, GA-SC"
1990-12-31 00:00:00,326089,"Trenton-Ewing, NJ"
2018-12-31 00:00:00,326078,"Boulder, CO"
1989-12-31 00:00:00,326074,"Vallejo-Fairfield, CA"
1987-12-31 00:00:00,326072,"Evansville, IN-KY"
1985-12-31 00:00:00,325934,"Charleston, WV"
1987-12-31 00:00:00,325922,"York-Hanover, PA"
2001-12-31 00:00:00,325839,"Anchorage, AK"
1999-12-31 00:00:00,325821,"Hickory-Lenoir-Morganton, NC"
1984-12-31 00:00:00,325698,"Ogden-Clearfield, UT"
1978-12-31 00:00:00,325600,"Utica-Rome, NY"
1981-12-31 00:00:00,325291,"Evansville, IN-KY"
1989-12-31 00:00:00,325243,"Evansville, IN-KY"
1988-12-31 00:00:00,325197,"Evansville, IN-KY"
1984-12-31 00:00:00,325133,"Lexington-Fayette, KY"
1990-12-31 00:00:00,325052,"Evansville, IN-KY"
1970-12-31 00:00:00,325010,"Augusta-Richmond County, GA-SC"
1977-12-31 00:00:00,325000,"Corpus Christi, TX"
2001-12-31 00:00:00,324829,"Eugene-Springfield, OR"
1997-12-31 00:00:00,324784,"Salem, OR"
1973-12-31 00:00:00,324500,"Mobile, AL"
2000-12-31 00:00:00,324491,"Ann Arbor, MI"
1972-12-31 00:00:00,324300,"Mobile, AL"
1980-12-31 00:00:00,324240,"Evansville, IN-KY"
1983-12-31 00:00:00,324231,"Lexington-Fayette, KY"
1987-12-31 00:00:00,324218,"Manchester-Nashua, NH"
1971-12-31 00:00:00,324200,"Augusta-Richmond County, GA-SC"
2008-12-31 00:00:00,324135,"Kalamazoo-Portage, MI"
2017-12-31 00:00:00,324073,"Boulder, CO"
2014-12-31 00:00:00,324061,"Fort Collins-Loveland, CO"
1998-12-31 00:00:00,324046,"Brownsville-Harlingen, TX"
2001-12-31 00:00:00,323992,"Rockford, IL"
2001-12-31 00:00:00,323975,"Tallahassee, FL"
1987-12-31 00:00:00,323871,"Reading, PA"
1994-12-31 00:00:00,323770,"Montgomery, AL"
1979-12-31 00:00:00,323700,"Utica-Rome, NY"
2000-12-31 00:00:00,323505,"Eugene-Springfield, OR"
1987-12-31 00:00:00,323380,"Modesto, CA"
1971-12-31 00:00:00,323300,"Mobile, AL"
2015-12-31 00:00:00,323131,"Lincoln, NE"
1993-12-31 00:00:00,323115,"Asheville, NC"
1976-12-31 00:00:00,323100,"Corpus Christi, TX"
2007-12-31 00:00:00,323032,"Ocala, FL"
1991-12-31 00:00:00,322884,"Visalia-Porterville, CA"
1999-12-31 00:00:00,322804,"Reno-Sparks, NV"
1984-12-31 00:00:00,322780,"Palm Bay-Melbourne-Titusville, FL"
1971-12-31 00:00:00,322600,"Shreveport-Bossier City, LA"
2007-12-31 00:00:00,322566,"Kalamazoo-Portage, MI"
2016-12-31 00:00:00,322527,"Boulder, CO"
1986-12-31 00:00:00,322438,"Charleston, WV"
2018-12-31 00:00:00,322424,"South Bend-Mishawaka, IN-MI"
1993-12-31 00:00:00,322373,"Huntsville, AL"
1972-12-31 00:00:00,322300,"Augusta-Richmond County, GA-SC"
1983-12-31 00:00:00,322294,"Santa Barbara-Santa Maria-Goleta, CA"
1982-12-31 00:00:00,322286,"Lexington-Fayette, KY"
1987-12-31 00:00:00,322280,"Trenton-Ewing, NJ"
1989-12-31 00:00:00,322253,"Cape Coral-Fort Myers, FL"
1978-12-31 00:00:00,322100,"Sarasota-Bradenton-Venice, FL"
1990-12-31 00:00:00,322066,"Boise City-Nampa, ID"
1986-12-31 00:00:00,322055,"York-Hanover, PA"
1998-12-31 00:00:00,321959,"Hickory-Lenoir-Morganton, NC"
1976-12-31 00:00:00,321900,"Charleston, WV"
1986-12-31 00:00:00,321886,"Deltona-Daytona Beach-Ormond Beach, FL"
1980-12-31 00:00:00,321652,"Lakeland, FL"
2018-12-31 00:00:00,321591,"Green Bay, WI"
1983-12-31 00:00:00,321580,"Santa Rosa-Petaluma, CA"
2006-12-31 00:00:00,321523,"Kalamazoo-Portage, MI"
2010-12-31 00:00:00,321520,"Naples-Marco Island, FL"
1984-12-31 00:00:00,321458,"Salinas, CA"
2017-12-31 00:00:00,321447,"South Bend-Mishawaka, IN-MI"
2000-12-31 00:00:00,321372,"Tallahassee, FL"
2006-12-31 00:00:00,321356,"Savannah, GA"
1977-12-31 00:00:00,321200,"Spokane, WA"
2016-12-31 00:00:00,321112,"Myrtle Beach-Conway-North Myrtle Beach, SC"
2003-12-31 00:00:00,321092,"Kalamazoo-Portage, MI"
2000-12-31 00:00:00,321042,"Rockford, IL"
1986-12-31 00:00:00,320939,"Durham, NC"
1978-12-31 00:00:00,320900,"Winston-Salem, NC"
1977-12-31 00:00:00,320800,"Stockton, CA"
2016-12-31 00:00:00,320772,"South Bend-Mishawaka, IN-MI"
1985-12-31 00:00:00,320743,"Pensacola-Ferry Pass-Brent, FL"
1979-12-31 00:00:00,320700,"Evansville, IN-KY"
1983-12-31 00:00:00,320619,"Ogden-Clearfield, UT"
2000-12-31 00:00:00,320593,"Port St. Lucie-Fort Pierce, FL"
2005-12-31 00:00:00,320539,"Kalamazoo-Portage, MI"
2000-12-31 00:00:00,320434,"Anchorage, AK"
1986-12-31 00:00:00,320394,"Reading, PA"
1983-12-31 00:00:00,320361,"Utica-Rome, NY"
1980-12-31 00:00:00,320180,"Utica-Rome, NY"
1985-12-31 00:00:00,320150,"York-Hanover, PA"
1984-12-31 00:00:00,320097,"Utica-Rome, NY"
1970-12-31 00:00:00,320079,"Lancaster, PA"
2004-12-31 00:00:00,320051,"Kalamazoo-Portage, MI"
1981-12-31 00:00:00,319884,"Lexington-Fayette, KY"
1981-12-31 00:00:00,319790,"Utica-Rome, NY"
1982-12-31 00:00:00,319788,"Utica-Rome, NY"
2017-12-31 00:00:00,319786,"Green Bay, WI"
1987-12-31 00:00:00,319785,"Charleston, WV"
1993-12-31 00:00:00,319760,"Montgomery, AL"
2014-12-31 00:00:00,319652,"Lincoln, NE"
1984-12-31 00:00:00,319582,"York-Hanover, PA"
2015-12-31 00:00:00,319543,"South Bend-Mishawaka, IN-MI"
1973-12-31 00:00:00,319400,"Las Vegas-Paradise, NV"
1985-12-31 00:00:00,319368,"Utica-Rome, NY"
2014-12-31 00:00:00,319315,"South Bend-Mishawaka, IN-MI"
2010-12-31 00:00:00,319224,"South Bend-Mishawaka, IN-MI"
2015-12-31 00:00:00,319175,"Boulder, CO"
2002-12-31 00:00:00,319048,"Kalamazoo-Portage, MI"
2011-12-31 00:00:00,318893,"South Bend-Mishawaka, IN-MI"
1970-12-31 00:00:00,318825,"Shreveport-Bossier City, LA"
1993-12-31 00:00:00,318718,"Springfield, MO"
1992-12-31 00:00:00,318599,"Utica-Rome, NY"
1996-12-31 00:00:00,318574,"Salem, OR"
2013-12-31 00:00:00,318565,"South Bend-Mishawaka, IN-MI"
1986-12-31 00:00:00,318557,"Trenton-Ewing, NJ"
2009-12-31 00:00:00,318537,"Naples-Marco Island, FL"
1999-12-31 00:00:00,318488,"Fayetteville-Springdale-Rogers, AR-MO"
1991-12-31 00:00:00,318416,"Utica-Rome, NY"
1975-12-31 00:00:00,318300,"Charleston, WV"
2012-12-31 00:00:00,318296,"South Bend-Mishawaka, IN-MI"
1997-12-31 00:00:00,318139,"Hickory-Lenoir-Morganton, NC"
2008-12-31 00:00:00,318129,"South Bend-Mishawaka, IN-MI"
1985-12-31 00:00:00,318105,"Reading, PA"
1978-12-31 00:00:00,317800,"Evansville, IN-KY"
1992-12-31 00:00:00,317759,"Asheville, NC"
1997-12-31 00:00:00,317719,"Brownsville-Harlingen, TX"
1984-12-31 00:00:00,317711,"Reading, PA"
1995-12-31 00:00:00,317711,"Provo-Orem, UT"
1976-12-31 00:00:00,317700,"Stockton, CA"
1970-12-31 00:00:00,317563,"Raleigh-Cary, NC"
1980-12-31 00:00:00,317548,"Lexington-Fayette, KY"
2009-12-31 00:00:00,317538,"South Bend-Mishawaka, IN-MI"
1986-12-31 00:00:00,317498,"Rockingham County-Strafford County, NH"
1980-12-31 00:00:00,317458,"Colorado Springs, CO"
2016-12-31 00:00:00,317394,"Green Bay, WI"
1970-12-31 00:00:00,317308,"Mobile, AL"
1993-12-31 00:00:00,317189,"Utica-Rome, NY"
1974-12-31 00:00:00,317100,"Trenton-Ewing, NJ"
1979-12-31 00:00:00,317100,"Colorado Springs, CO"
2000-12-31 00:00:00,316977,"South Bend-Mishawaka, IN-MI"
1986-12-31 00:00:00,316950,"Utica-Rome, NY"
2007-12-31 00:00:00,316944,"South Bend-Mishawaka, IN-MI"
1975-12-31 00:00:00,316900,"Corpus Christi, TX"
1990-12-31 00:00:00,316891,"Utica-Rome, NY"
1979-12-31 00:00:00,316800,"Lexington-Fayette, KY"
2001-12-31 00:00:00,316785,"Kalamazoo-Portage, MI"
2001-12-31 00:00:00,316657,"South Bend-Mishawaka, IN-MI"
2005-12-31 00:00:00,316442,"Wilmington, NC"
1986-12-31 00:00:00,316260,"Manchester-Nashua, NH"
2013-12-31 00:00:00,316258,"Fort Collins-Loveland, CO"
1987-12-31 00:00:00,316211,"Utica-Rome, NY"
2002-12-31 00:00:00,316202,"South Bend-Mishawaka, IN-MI"
1983-12-31 00:00:00,316125,"York-Hanover, PA"
1989-12-31 00:00:00,316088,"Utica-Rome, NY"
2006-12-31 00:00:00,316071,"South Bend-Mishawaka, IN-MI"
1976-12-31 00:00:00,316000,"Spokane, WA"
1982-12-31 00:00:00,315972,"York-Hanover, PA"
1998-12-31 00:00:00,315959,"Reno-Sparks, NV"
1999-12-31 00:00:00,315753,"Anchorage, AK"
2005-12-31 00:00:00,315730,"South Bend-Mishawaka, IN-MI"
2013-12-31 00:00:00,315704,"Columbus, GA-AL"
2015-12-31 00:00:00,315694,"Green Bay, WI"
2004-12-31 00:00:00,315680,"South Bend-Mishawaka, IN-MI"
2003-12-31 00:00:00,315623,"South Bend-Mishawaka, IN-MI"
2008-12-31 00:00:00,315533,"Naples-Marco Island, FL"
1975-12-31 00:00:00,315500,"Trenton-Ewing, NJ"
2000-12-31 00:00:00,315398,"Kalamazoo-Portage, MI"
1988-12-31 00:00:00,315341,"Utica-Rome, NY"
1977-12-31 00:00:00,315300,"Winston-Salem, NC"
1981-12-31 00:00:00,315266,"York-Hanover, PA"
1984-12-31 00:00:00,315257,"Pensacola-Ferry Pass-Brent, FL"
1973-12-31 00:00:00,315200,"Trenton-Ewing, NJ"
1983-12-31 00:00:00,315184,"Reading, PA"
1999-12-31 00:00:00,314974,"Fayetteville, NC"
1992-12-31 00:00:00,314972,"Montgomery, AL"
1997-12-31 00:00:00,314917,"Fayetteville, NC"
1999-12-31 00:00:00,314901,"Eugene-Springfield, OR"
1994-12-31 00:00:00,314824,"Utica-Rome, NY"
1998-12-31 00:00:00,314727,"Killeen-Temple-Fort Hood, TX"
1982-12-31 00:00:00,314636,"Santa Rosa-Petaluma, CA"
1982-12-31 00:00:00,314597,"Reading, PA"
1998-12-31 00:00:00,314572,"Fayetteville, NC"
1972-12-31 00:00:00,314500,"Trenton-Ewing, NJ"
1981-12-31 00:00:00,314414,"Reading, PA"
1972-12-31 00:00:00,314400,"Charleston, WV"
2018-12-31 00:00:00,314305,"Greeley, CO"
2005-12-31 00:00:00,314190,"Savannah, GA"
2018-12-31 00:00:00,314172,"Roanoke, VA"
1985-12-31 00:00:00,314133,"Trenton-Ewing, NJ"
2013-12-31 00:00:00,314111,"Lincoln, NE"
2014-12-31 00:00:00,314044,"Green Bay, WI"
1999-12-31 00:00:00,314016,"Killeen-Temple-Fort Hood, TX"
1988-12-31 00:00:00,313973,"Charleston, WV"
1982-12-31 00:00:00,313965,"Ogden-Clearfield, UT"
2006-12-31 00:00:00,313964,"Ocala, FL"
1996-12-31 00:00:00,313950,"Hickory-Lenoir-Morganton, NC"
1990-12-31 00:00:00,313897,"Visalia-Porterville, CA"
2018-12-31 00:00:00,313888,"Spartanburg, SC"
1983-12-31 00:00:00,313698,"Salinas, CA"
2017-12-31 00:00:00,313488,"Roanoke, VA"
2007-12-31 00:00:00,313463,"Naples-Marco Island, FL"
1998-12-31 00:00:00,313344,"Eugene-Springfield, OR"
2014-12-31 00:00:00,313298,"Boulder, CO"
1991-12-31 00:00:00,313263,"Asheville, NC"
1982-12-31 00:00:00,313256,"McAllen-Edinburg-Pharr, TX"
2015-12-31 00:00:00,313205,"Roanoke, VA"
2018-12-31 00:00:00,313191,"Lubbock, TX"
1982-12-31 00:00:00,313073,"Santa Barbara-Santa Maria-Goleta, CA"
1980-12-31 00:00:00,313024,"York-Hanover, PA"
1996-12-31 00:00:00,313003,"Charleston, WV"
1973-12-31 00:00:00,313000,"Charleston, WV"
1976-12-31 00:00:00,313000,"Trenton-Ewing, NJ"
1989-12-31 00:00:00,312962,"Boise City-Nampa, ID"
1995-12-31 00:00:00,312914,"Charleston, WV"
1977-12-31 00:00:00,312900,"Evansville, IN-KY"
2014-12-31 00:00:00,312847,"Columbus, GA-AL"
1985-12-31 00:00:00,312842,"Durham, NC"
2016-12-31 00:00:00,312828,"Roanoke, VA"
1974-12-31 00:00:00,312800,"Charleston, WV"
1995-12-31 00:00:00,312774,"Salem, OR"
2014-12-31 00:00:00,312762,"Roanoke, VA"
1971-12-31 00:00:00,312700,"Charleston, WV"
1979-12-31 00:00:00,312700,"Lakeland, FL"
1997-12-31 00:00:00,312673,"Killeen-Temple-Fort Hood, TX"
1997-12-31 00:00:00,312617,"Charleston, WV"
1980-12-31 00:00:00,312509,"Reading, PA"
1972-12-31 00:00:00,312500,"Corpus Christi, TX"
1983-12-31 00:00:00,312280,"Pensacola-Ferry Pass-Brent, FL"
1996-12-31 00:00:00,312250,"Fayetteville, NC"
1994-12-31 00:00:00,312232,"Charleston, WV"
1995-12-31 00:00:00,312175,"Fayetteville, NC"
1998-12-31 00:00:00,312116,"Fayetteville-Springdale-Rogers, AR-MO"
1993-12-31 00:00:00,312101,"Charleston, WV"
1978-12-31 00:00:00,312100,"Colorado Springs, CO"
1979-12-31 00:00:00,312100,"Reading, PA"
1992-12-31 00:00:00,312003,"Huntsville, AL"
2013-12-31 00:00:00,311969,"Green Bay, WI"
2013-12-31 00:00:00,311879,"Roanoke, VA"
1973-12-31 00:00:00,311800,"Corpus Christi, TX"
1978-12-31 00:00:00,311800,"Trenton-Ewing, NJ"
1996-12-31 00:00:00,311709,"Killeen-Temple-Fort Hood, TX"
1978-12-31 00:00:00,311700,"Lexington-Fayette, KY"
2006-12-31 00:00:00,311650,"Naples-Marco Island, FL"
1998-12-31 00:00:00,311540,"Charleston, WV"
1996-12-31 00:00:00,311522,"Brownsville-Harlingen, TX"
1998-12-31 00:00:00,311411,"Anchorage, AK"
1976-12-31 00:00:00,311400,"Winston-Salem, NC"
1977-12-31 00:00:00,311400,"Trenton-Ewing, NJ"
1992-12-31 00:00:00,311357,"Springfield, MO"
1980-12-31 00:00:00,311350,"Huntington-Ashland, WV-KY-OH"
1975-12-31 00:00:00,311200,"Spokane, WA"
1985-12-31 00:00:00,311180,"Deltona-Daytona Beach-Ormond Beach, FL"
1986-12-31 00:00:00,311154,"Modesto, CA"
1997-12-31 00:00:00,311092,"Eugene-Springfield, OR"
1984-12-31 00:00:00,311067,"Trenton-Ewing, NJ"
1983-12-31 00:00:00,311052,"Trenton-Ewing, NJ"
1974-12-31 00:00:00,310900,"Corpus Christi, TX"
2012-12-31 00:00:00,310856,"Fort Collins-Loveland, CO"
2017-12-31 00:00:00,310747,"Lubbock, TX"
1992-12-31 00:00:00,310647,"Charleston, WV"
2012-12-31 00:00:00,310602,"Green Bay, WI"
2012-12-31 00:00:00,310542,"Roanoke, VA"
1970-12-31 00:00:00,310500,"Charleston, WV"
1999-12-31 00:00:00,310456,"Charleston, WV"
1981-12-31 00:00:00,310432,"Huntington-Ashland, WV-KY-OH"
1994-12-31 00:00:00,310330,"Fayetteville, NC"
2012-12-31 00:00:00,310324,"Lincoln, NE"
2004-12-31 00:00:00,310310,"Savannah, GA"
1979-12-31 00:00:00,310300,"York-Hanover, PA"
2015-12-31 00:00:00,310293,"Columbus, GA-AL"
1989-12-31 00:00:00,310260,"Charleston, WV"
2013-12-31 00:00:00,310247,"Boulder, CO"
1979-12-31 00:00:00,310200,"Huntington-Ashland, WV-KY-OH"
1988-12-31 00:00:00,310048,"Vallejo-Fairfield, CA"
1991-12-31 00:00:00,310033,"Montgomery, AL"
1983-12-31 00:00:00,310006,"Palm Bay-Melbourne-Titusville, FL"
1979-12-31 00:00:00,310000,"Trenton-Ewing, NJ"
1995-12-31 00:00:00,309957,"Hickory-Lenoir-Morganton, NC"
2012-12-31 00:00:00,309943,"Columbus, GA-AL"
1975-12-31 00:00:00,309800,"Stockton, CA"
2010-12-31 00:00:00,309544,"Kingsport-Bristol-Bristol, TN-VA"
1974-12-31 00:00:00,309400,"Spokane, WA"
2000-12-31 00:00:00,309387,"Charleston, WV"
1997-12-31 00:00:00,309197,"Reno-Sparks, NV"
1990-12-31 00:00:00,309130,"Asheville, NC"
2011-12-31 00:00:00,309106,"Roanoke, VA"
1978-12-31 00:00:00,309100,"Reading, PA"
2011-12-31 00:00:00,308991,"Kingsport-Bristol-Bristol, TN-VA"
2015-12-31 00:00:00,308956,"Myrtle Beach-Conway-North Myrtle Beach, SC"
1983-12-31 00:00:00,308832,"Huntington-Ashland, WV-KY-OH"
2010-12-31 00:00:00,308707,"Roanoke, VA"
1971-12-31 00:00:00,308700,"Trenton-Ewing, NJ"
1999-12-31 00:00:00,308666,"South Bend-Mishawaka, IN-MI"
1981-12-31 00:00:00,308609,"Santa Rosa-Petaluma, CA"
2011-12-31 00:00:00,308594,"Green Bay, WI"
1993-12-31 00:00:00,308589,"Fayetteville, NC"
1991-12-31 00:00:00,308587,"Charleston, WV"
2012-12-31 00:00:00,308545,"Kingsport-Bristol-Bristol, TN-VA"
1994-12-31 00:00:00,308501,"Provo-Orem, UT"
1976-12-31 00:00:00,308500,"Evansville, IN-KY"
1976-12-31 00:00:00,308500,"Reading, PA"
1977-12-31 00:00:00,308500,"Lexington-Fayette, KY"
1998-12-31 00:00:00,308160,"South Bend-Mishawaka, IN-MI"
1982-12-31 00:00:00,308149,"Huntington-Ashland, WV-KY-OH"
2016-12-31 00:00:00,308041,"Lubbock, TX"
1997-12-31 00:00:00,307978,"South Bend-Mishawaka, IN-MI"
1982-12-31 00:00:00,307882,"Trenton-Ewing, NJ"
1980-12-31 00:00:00,307863,"Trenton-Ewing, NJ"
2013-12-31 00:00:00,307806,"Kingsport-Bristol-Bristol, TN-VA"
1975-12-31 00:00:00,307700,"Winston-Salem, NC"
1999-12-31 00:00:00,307686,"Rockford, IL"
1995-12-31 00:00:00,307552,"Utica-Rome, NY"
1995-12-31 00:00:00,307544,"Killeen-Temple-Fort Hood, TX"
1985-12-31 00:00:00,307490,"Manchester-Nashua, NH"
1990-12-31 00:00:00,307480,"Charleston, WV"
1972-12-31 00:00:00,307400,"Las Vegas-Paradise, NV"
1977-12-31 00:00:00,307400,"Colorado Springs, CO"
